currency,in_stock,price,rating,title,external_id,url
GBP,True,10.56,3,Pet Sematary,pet-sematary_726,https://books.toscrape.com/catalogue/pet-sematary_726/index.html
GBP,True,32.38,1,Playing from the Heart,playing-from-the-heart_481,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html
GBP,True,13.71,3,Playing with Fire,playing-with-fire_602,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html
GBP,True,31.19,4,Please Kill Me: The Uncensored Oral History of Punk,please-kill-me-the-uncensored-oral-history-of-punk_537,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
GBP,True,14.19,4,Poems That Make Grown Women Cry,poems-that-make-grown-women-cry_824,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
GBP,True,26.80,3,Poisonous (Max Revere Novels #3),poisonous-max-revere-novels-3_627,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
GBP,True,36.28,2,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html
GBP,True,18.97,1,"Pop Gun War, Volume 1: Gift",pop-gun-war-volume-1-gift_918,https://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html
GBP,True,41.06,1,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
GBP,True,19.27,4,Pride and Prejudice,pride-and-prejudice_437,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html
GBP,True,13.34,5,Princess Between Worlds (Wide-Awake Princess #5),princess-between-worlds-wide-awake-princess-5_919,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html
GBP,True,13.61,5,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920,https://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html
GBP,True,47.61,5,Private Paris (Private #10),private-paris-private-10_958,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html
GBP,True,43.63,3,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),prodigy-the-graphic-novel-legend-the-graphic-novel-2_207,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
GBP,True,54.21,1,Proofs of God: Classical Arguments from Tertullian to Barth,proofs-of-god-classical-arguments-from-tertullian-to-barth_538,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
GBP,True,36.97,5,Psycho: Sanitarium (Psycho #1.5),psycho-sanitarium-psycho-15_628,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
GBP,True,50.89,5,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",quarter-life-poetry-poems-for-the-young-broke-and-hangry_727,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html
GBP,True,43.14,1,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
GBP,True,43.55,1,Quiet: The Power of Introverts in a World That Can't Stop Talking,quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
GBP,True,23.57,3,Rain Fish,rain-fish_728,https://books.toscrape.com/catalogue/rain-fish_728/index.html
GBP,True,49.67,4,Raspberry Pi Electronics Projects for the Evil Genius,raspberry-pi-electronics-projects-for-the-evil-genius_630,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
GBP,True,46.96,5,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
GBP,True,50.40,3,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",rat-queens-vol-3-demons-rat-queens-collected-editions-11-15_921,https://books.toscrape.com/catalogue/rat-queens-vol-3-demons-rat-queens-collected-editions-11-15_921/index.html
GBP,True,34.41,2,Raymie Nightingale,raymie-nightingale_482,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html
GBP,True,19.07,4,Ready Player One,ready-player-one_209,https://books.toscrape.com/catalogue/ready-player-one_209/index.html
GBP,True,26.41,2,Reasons to Stay Alive,reasons-to-stay-alive_959,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html
GBP,True,23.37,3,Red Dragon (Hannibal Lecter #1),red-dragon-hannibal-lecter-1_390,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
GBP,True,25.48,2,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729,https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html
GBP,True,28.54,3,Red: The True Story of Red Riding Hood,red-the-true-story-of-red-riding-hood_210,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
GBP,True,20.47,5,Redeeming Love,redeeming-love_826,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
GBP,True,11.48,3,Remember Me?,remember-me_391,https://books.toscrape.com/catalogue/remember-me_391/index.html
GBP,True,11.10,3,Reservations for Two,reservations-for-two_211,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
GBP,True,19.83,2,Reskilling America: Learning to Labor in the Twenty-First Century,reskilling-america-learning-to-labor-in-the-twenty-first-century_922,https://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html
GBP,True,44.88,2,Rework,rework_212,https://books.toscrape.com/catalogue/rework_212/index.html
GBP,True,28.34,2,"Rhythm, Chord & Malykhin",rhythm-chord-malykhin_47,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
GBP,True,51.74,1,"Rich Dad, Poor Dad",rich-dad-poor-dad_483,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html
GBP,True,35.02,5,Rip it Up and Start Again,rip-it-up-and-start-again_986,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html
GBP,True,41.67,4,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
GBP,True,21.82,3,Rising Strong,rising-strong_539,https://books.toscrape.com/catalogue/rising-strong_539/index.html
GBP,True,47.82,3,Robin War,robin-war_730,https://books.toscrape.com/catalogue/robin-war_730/index.html
GBP,True,50.11,3,Rogue Lawyer (Rogue Lawyer #1),rogue-lawyer-rogue-lawyer-1_214,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
GBP,True,14.10,5,Roller Girl,roller-girl_540,https://books.toscrape.com/catalogue/roller-girl_540/index.html
GBP,True,36.94,1,Romero and Juliet: A Tragic Tale of Love and Zombies,romero-and-juliet-a-tragic-tale-of-love-and-zombies_827,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
GBP,True,37.86,4,Rook,rook_647,https://books.toscrape.com/catalogue/rook_647/index.html
GBP,True,20.02,1,"Run, Spot, Run: The Ethics of Keeping Pets",run-spot-run-the-ethics-of-keeping-pets_106,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
GBP,True,12.91,4,Running with Scissors,running-with-scissors_215,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
GBP,True,28.48,1,"Saga, Volume 1 (Saga (Collected Editions) #1)",saga-volume-1-saga-collected-editions-1_48,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
GBP,True,11.75,3,"Saga, Volume 2 (Saga (Collected Editions) #2)",saga-volume-2-saga-collected-editions-2_107,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
GBP,True,21.57,5,"Saga, Volume 3 (Saga (Collected Editions) #3)",saga-volume-3-saga-collected-editions-3_216,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
GBP,True,51.04,2,"Saga, Volume 5 (Saga (Collected Editions) #5)",saga-volume-5-saga-collected-editions-5_923,https://books.toscrape.com/catalogue/saga-volume-5-saga-collected-editions-5_923/index.html
GBP,True,25.02,3,"Saga, Volume 6 (Saga (Collected Editions) #6)",saga-volume-6-saga-collected-editions-6_924,https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html
GBP,True,49.56,4,'Salem's Lot,salems-lot_309,https://books.toscrape.com/catalogue/salems-lot_309/index.html
GBP,True,46.78,4,salt.,salt_731,https://books.toscrape.com/catalogue/salt_731/index.html
GBP,True,54.23,5,Sapiens: A Brief History of Humankind,sapiens-a-brief-history-of-humankind_996,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html
GBP,True,46.29,1,Sarah's Key,sarahs-key_217,https://books.toscrape.com/catalogue/sarahs-key_217/index.html
GBP,True,14.57,4,Scarlet (The Lunar Chronicles #2),scarlet-the-lunar-chronicles-2_218,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
GBP,True,43.55,5,Scarlett Epstein Hates It Here,scarlett-epstein-hates-it-here_828,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
GBP,True,52.29,5,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),scott-pilgrims-precious-little-life-scott-pilgrim-1_987,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html
GBP,True,38.73,1,Searching for Meaning in Gailana,searching-for-meaning-in-gailana_648,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html
GBP,True,20.27,1,Secrets and Lace (Fatal Hearts #1),secrets-and-lace-fatal-hearts-1_829,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
GBP,True,39.25,2,Security,security_925,https://books.toscrape.com/catalogue/security_925/index.html
GBP,True,48.87,3,See America: A Celebration of Our National Parks & Treasured Sites,see-america-a-celebration-of-our-national-parks-treasured-sites_732,https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html
GBP,True,37.46,1,Sense and Sensibility,sense-and-sensibility_49,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
GBP,True,17.46,5,Set Me Free,set-me-free_988,https://books.toscrape.com/catalogue/set-me-free_988/index.html
GBP,True,21.15,2,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
GBP,True,44.91,2,Settling the Score (The Summer Games #1),settling-the-score-the-summer-games-1_50,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
GBP,True,30.60,4,Seven Brief Lessons on Physics,seven-brief-lessons-on-physics_219,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
GBP,True,52.33,2,Seven Days in the Art World,seven-days-in-the-art-world_220,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
GBP,True,21.72,4,Shadow Rites (Jane Yellowrock #10),shadow-rites-jane-yellowrock-10_51,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
GBP,True,39.67,5,Shadows of the Past (Logan Point #1),shadows-of-the-past-logan-point-1_541,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
GBP,True,20.66,4,Shakespeare's Sonnets,shakespeares-sonnets_989,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html
GBP,True,58.35,3,Shameless,shameless_52,https://books.toscrape.com/catalogue/shameless_52/index.html
GBP,True,47.82,4,Sharp Objects,sharp-objects_997,https://books.toscrape.com/catalogue/sharp-objects_997/index.html
GBP,True,42.40,1,Shatter Me (Shatter Me #1),shatter-me-shatter-me-1_53,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
GBP,True,30.60,3,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html
GBP,True,16.23,5,Shiver (The Wolves of Mercy Falls #1),shiver-the-wolves-of-mercy-falls-1_392,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html
GBP,True,29.06,3,"Shobu Samurai, Project Aryoku (#3)",shobu-samurai-project-aryoku-3_830,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html
GBP,True,23.99,2,Shoe Dog: A Memoir by the Creator of NIKE,shoe-dog-a-memoir-by-the-creator-of-nike_831,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
GBP,True,46.45,2,Shopaholic & Baby (Shopaholic #5),shopaholic-baby-shopaholic-5_221,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
GBP,True,48.39,5,Shopaholic Ties the Knot (Shopaholic #3),shopaholic-ties-the-knot-shopaholic-3_340,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
GBP,True,52.87,3,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",shrunken-treasures-literary-classics-short-sweet-and-silly_484,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html
GBP,True,55.84,4,Shtum,shtum_733,https://books.toscrape.com/catalogue/shtum_733/index.html
GBP,True,34.22,5,Siddhartha,siddhartha_393,https://books.toscrape.com/catalogue/siddhartha_393/index.html
GBP,True,58.33,3,Silence in the Dark (Logan Point #4),silence-in-the-dark-logan-point-4_542,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
GBP,True,40.20,4,Sister Dear,sister-dear_485,https://books.toscrape.com/catalogue/sister-dear_485/index.html
GBP,True,13.33,3,Sister Sable (The Mad Queen #1),sister-sable-the-mad-queen-1_54,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
GBP,True,20.90,3,"Sit, Stay, Love",sit-stay-love_486,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
GBP,True,42.12,3,"Skip Beat!, Vol. 01 (Skip Beat! #1)",skip-beat-vol-01-skip-beat-1_55,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
GBP,True,48.74,1,Sleeping Giants (Themis Files #1),sleeping-giants-themis-files-1_604,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
GBP,True,57.31,3,Slow States of Collapse: Poems,slow-states-of-collapse-poems_960,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html
GBP,True,38.89,5,Smarter Faster Better: The Secrets of Being Productive in Life and Business,smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
GBP,True,21.21,3,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html
GBP,True,35.43,4,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734,https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html
GBP,True,12.23,2,So You've Been Publicly Shamed,so-youve-been-publicly-shamed_832,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html
GBP,True,26.12,2,Soft Apocalypse,soft-apocalypse_833,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html
GBP,True,24.72,2,Soldier (Talon #3),soldier-talon-3_222,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
GBP,True,13.73,5,Some Women,some-women_341,https://books.toscrape.com/catalogue/some-women_341/index.html
GBP,True,52.79,5,Someone Like You (The Harrisons #2),someone-like-you-the-harrisons-2_735,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html
GBP,True,54.62,1,Something Blue (Darcy & Rachel #2),something-blue-darcy-rachel-2_223,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
GBP,True,48.96,5,Something Borrowed (Darcy & Rachel #1),something-borrowed-darcy-rachel-1_224,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
GBP,True,16.24,4,Something More Than This,something-more-than-this_834,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html
GBP,True,15.94,5,Sophie's World,sophies-world_966,https://books.toscrape.com/catalogue/sophies-world_966/index.html
GBP,True,44.74,4,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html
GBP,True,39.58,2,Soul Reader,soul-reader_926,https://books.toscrape.com/catalogue/soul-reader_926/index.html
GBP,True,50.10,1,Soumission,soumission_998,https://books.toscrape.com/catalogue/soumission_998/index.html
GBP,True,28.93,1,South of Sunshine,south-of-sunshine_544,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
GBP,True,41.83,4,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927,https://books.toscrape.com/catalogue/spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html
GBP,True,49.51,1,Spilled Milk: Based on a True Story,spilled-milk-based-on-a-true-story_225,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
GBP,True,25.83,3,Starlark,starlark_56,https://books.toscrape.com/catalogue/starlark_56/index.html
GBP,True,48.05,2,Stars Above (The Lunar Chronicles #4.5),stars-above-the-lunar-chronicles-45_632,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
GBP,True,13.99,2,"Starving Hearts (Triangular Trade Trilogy, #1)",starving-hearts-triangular-trade-trilogy-1_990,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html
GBP,True,20.90,2,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html
GBP,True,39.50,5,Steve Jobs,steve-jobs_737,https://books.toscrape.com/catalogue/steve-jobs_737/index.html
GBP,True,36.74,3,Stiff: The Curious Lives of Human Cadavers,stiff-the-curious-lives-of-human-cadavers_226,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
GBP,True,26.41,3,Still Life with Bread Crumbs,still-life-with-bread-crumbs_738,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html
GBP,True,55.99,2,Suddenly in Love (Lake Haven #1),suddenly-in-love-lake-haven-1_835,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
GBP,True,24.42,1,Sugar Rush (Offensive Line #2),sugar-rush-offensive-line-2_108,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
GBP,True,11.89,5,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739,https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html
GBP,True,25.83,2,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
GBP,True,54.81,5,Suzie Snowflake: One beautiful flake (a self-esteem story),suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
GBP,True,45.58,1,Swell: A Year of Waves,swell-a-year-of-waves_740,https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html
GBP,True,53.98,3,Take Me Home Tonight (Rock Star Romance #3),take-me-home-tonight-rock-star-romance-3_605,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
GBP,True,45.21,3,Take Me with You,take-me-with-you_741,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html
GBP,True,18.88,2,Taking Shots (Assassins #1),taking-shots-assassins-1_57,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
GBP,True,25.15,4,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
GBP,True,10.69,1,Tastes Like Fear (DI Marnie Rome #3),tastes-like-fear-di-marnie-rome-3_742,https://books.toscrape.com/catalogue/tastes-like-fear-di-marnie-rome-3_742/index.html
GBP,True,20.12,5,Team of Rivals: The Political Genius of Abraham Lincoln,team-of-rivals-the-political-genius-of-abraham-lincoln_488,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html
GBP,True,41.81,1,Tell Me Three Things,tell-me-three-things_395,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
GBP,True,45.51,3,Tell the Wind and Fire,tell-the-wind-and-fire_396,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
GBP,True,50.96,2,Tell the Wolves I'm Home,tell-the-wolves-im-home_439,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html
GBP,True,13.92,1,That Darkness (Gardiner and Renner #1),that-darkness-gardiner-and-renner-1_743,https://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html
GBP,True,27.55,3,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
GBP,True,39.24,1,The 14th Colony (Cotton Malone #11),the-14th-colony-cotton-malone-11_744,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html
GBP,True,11.83,2,The 5th Wave (The 5th Wave #1),the-5th-wave-the-5th-wave-1_397,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html
GBP,True,33.17,4,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html
GBP,True,32.24,5,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html
GBP,True,19.73,1,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html
GBP,True,54.40,1,The Alien Club,the-alien-club_569,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
GBP,True,10.93,2,The Argonauts,the-argonauts_837,https://books.toscrape.com/catalogue/the-argonauts_837/index.html
GBP,True,52.98,5,The Art and Science of Low Carbohydrate Living,the-art-and-science-of-low-carbohydrate-living_570,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
GBP,True,32.34,2,The Art Book,the-art-book_490,https://books.toscrape.com/catalogue/the-art-book_490/index.html
GBP,True,40.76,3,The Art Forger,the-art-forger_930,https://books.toscrape.com/catalogue/the-art-forger_930/index.html
GBP,True,22.10,1,The Art of Fielding,the-art-of-fielding_228,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
GBP,True,40.83,4,The Art of Not Breathing,the-art-of-not-breathing_58,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
GBP,True,34.32,3,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
GBP,True,21.00,3,The Art of Startup Fundraising,the-art-of-startup-fundraising_606,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
GBP,True,33.34,5,The Art of War,the-art-of-war_838,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
GBP,True,38.49,5,The Artist's Way: A Spiritual Path to Higher Creativity,the-artists-way-a-spiritual-path-to-higher-creativity_839,https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
GBP,True,23.43,2,The Autobiography of Malcolm X,the-autobiography-of-malcolm-x_230,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
GBP,True,52.30,5,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
GBP,True,15.77,1,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World’s Most Precious Manuscripts,the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745,https://books.toscrape.com/catalogue/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html
GBP,True,44.73,4,The Bane Chronicles (The Bane Chronicles #1-11),the-bane-chronicles-the-bane-chronicles-1-11_746,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html
