"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"`category` is the one field the detail pages add, so it is the one optional field.","1","test_a_book_has_no_category_until_its_own_page_was_read","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_normalize","",""
"","7","test_export_writes_an_empty_cell_for_a_none_field","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_storage","",""
"","4","test_the_retention_is_stated_on_the_page","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"Books: its robots.txt and its one listing page. Demo: its robots.txt and two API pages.","0","test_each_source_reports_only_the_requests_it_made","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_source_stats","",""
"The page reads every source's entry the same way, so every entry has one shape.

    A source that ran and one that never started are written by different code paths —
    the first from what the source counted, the second from zeroes — and the published
    page walks both. A key present in one and missing from the other is a page that
    reads a number off one source and nothing off the next; a key of a different
    *kind* (`hosts` used to arrive as a dict) is worse, because it survives into the
    published JSON and the table quietly stops lining up.
    ","12","test_a_collected_entry_has_the_same_keys_as_a_skipped_one","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_run","",""
"Finding 3: one unparsable record out of three still yields a snapshot of two.","12","test_one_bad_record_is_isolated_the_source_is_not_skipped","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_run","",""
"Same refusal, different fact: there is no robots.txt here, only a silent host.","1","test_a_host_that_never_answered_refuses_and_says_it_did_not_answer","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_http_client","",""
"The pin bites: the reader reads the digits in the file, not a constant.","1","test_a_number_changed_in_the_readme_is_one_this_module_would_catch","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_readme_pins","",""
"gh-pages is a publication, not a history: the force-push of the orphan branch
    is what makes every run replace it completely.","1","test_the_script_replaces_the_published_history_rather_than_nesting_in_it","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_publish_showcase_script","",""
"","1","test_a_document_states_the_number_the_code_holds[README.md-the catalogue's pages]","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_readme_pins","",""
"No leg of this pipeline selects an unmarked test — `-m ""unit or parsers or
    integration""`, `-m e2e` and `-m live` between them cover the whole suite — so it
    would stop running with nothing failing anywhere.","1","test_a_test_that_lost_its_marker_stops_the_build","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"","0","test_a_changed_field_is_reported_with_before_and_after","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_diff","",""
"","1","test_a_document_states_the_number_the_code_holds[docs/02-politeness.md-the wait between two requests]","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_readme_pins","",""
"Exporting on the probe's word rather than the run's would publish yesterday's
    snapshot of a source that answered but yielded nothing, under tonight's date,
    while the page said that source was not collected.
    ","2555","test_export_dir_writes_the_sources_the_run_actually_collected","tests.unit","Wed Sep 23 09:44:50 UTC 2026","passed","Wed Sep 23 09:44:53 UTC 2026","","test_cli","",""
"It sits in the repository root while the site is assembled; leaving it behind
    would put untracked build output in a developer's checkout.","0","test_the_staging_directory_is_cleaned_up","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_publish_showcase_script","",""
"","3","test_no_placeholder_survives_the_build","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"","4","test_scrape_names_the_sources_it_knows","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_cli","",""
"A snapshot's rows are most of the file; leaving them behind would keep the
    database growing while the page said the history was bounded.","18","test_prune_takes_the_records_of_a_dropped_snapshot_with_it","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_storage","",""
"`stock=None` means ""the page didn't say"" — the database must not turn that into 0.","6","test_an_unknown_stock_count_round_trips_as_none_not_zero","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_storage","",""
"","0","test_a_document_states_the_number_the_code_holds[README.md-the number of sources]","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_readme_pins","",""
"And the path is reachable: the flag is what turns `with_details` on.","40","test_books_details_reaches_the_source_when_it_is_asked_for","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_cli","",""
"Finding 1: and through a nested dict, alongside an ordinary string in the same dict.","6","test_a_decimal_inside_a_nested_dict_round_trips_through_the_database","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_storage","",""
"","0","test_a_document_states_the_number_the_code_holds[README.md-a full run's records]","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_readme_pins","",""
"","0","test_a_document_states_the_number_the_code_holds[docs/01-what-it-scrapes-and-why.md-the width of a quote's identifier]","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_readme_pins","",""
"`showcase/build.py` publishes `scroll.webm` and `scroll-trace.zip` by name and
    applies the size floor that decides a truncated file is not a video. A second
    rule here could not be kept in step with that one.","0","test_the_script_has_no_media_glob_or_file_name_of_its_own","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_publish_showcase_script","",""
"","0","test_a_blank_book_title_is_rejected","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_normalize","",""
"","5","test_a_skipped_check_is_counted_and_said_on_the_page","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"","1209","test_the_coverage_table_states_the_number_of_cases_pytest_collects[live]","tests.unit","Wed Sep 23 09:44:17 UTC 2026","passed","Wed Sep 23 09:44:18 UTC 2026","","test_readme_pins","",""
"","0","test_a_document_states_the_number_the_code_holds[docs/01-what-it-scrapes-and-why.md-the quotes catalogue]","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_readme_pins","",""
"","1","test_fetched_at_is_not_a_change","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_diff","",""
"","0","test_the_script_stages_the_data_and_hands_the_staging_directory_over","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_publish_showcase_script","",""
"","2","test_a_listing_page_yields_twenty_books_and_the_next_page","tests.parsers","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_books_parser","",""
"The bug this pins was additive: the second block carried the first's totals too.","0","test_the_second_source_does_not_inherit_the_first_ones_bytes","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_source_stats","",""
"","1","test_a_figure_spells_a_setting_the_way_the_project_spells_it[pipeline.svg-the browser marker]","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_figures","",""
"The sentence written for a plural reads as nonsense over a 1 — ""1 of the 1
    checks did not run"" — and a publication whose only live check was skipped is
    exactly the night a reader needs told plainly.","4","test_the_one_live_check_that_did_not_run_is_said_in_the_singular","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"A page that holds a number and never states it is a number nobody checked.","4","test_the_suite_figures_are_on_the_page","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"","1","test_a_run_with_no_sources_is_an_error_not_a_page_of_zeroes","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"","1","test_a_missing_robots_txt_allows_everything","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_http_client","",""
"","7","test_prune_with_nothing_to_drop_changes_nothing","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_storage","",""
"","4","test_a_skipped_source_is_named_with_the_reason_the_run_recorded","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"","4","test_a_clean_run_says_nothing_about_flakes","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"A mistyped name in the template is a visible `{{RECORD}}` on a published
    page — the kind of thing nobody notices until somebody else does.","0","test_a_placeholder_the_build_does_not_produce_stops_the_build","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"A document that points at a file which has moved is a document nobody can follow.","0","test_every_relative_link_resolves_to_something_in_the_repository[docs/01-what-it-scrapes-and-why.md]","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_readme_pins","",""
"","3","test_a_missing_recording_is_said_in_words_not_shown_as_a_black_box","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"Finding 3's other half: ""skipped"" is reserved for nothing usable at all.","6","test_a_source_whose_every_record_fails_to_parse_is_skipped","tests.integration","Wed Sep 23 09:44:11 UTC 2026","passed","Wed Sep 23 09:44:11 UTC 2026","","test_run","",""
"","1","test_a_figure_states_the_number_the_code_holds[pipeline.svg-the database, carried from one night to the next-nights per source]","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_figures","",""
"","3","test_a_recording_that_exists_is_published_beside_the_page","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"The script does rename the database, because the local path is a setting and
    the published name is a contract: `scripts/restore-db.sh` reads it back by that
    name and the page links it by that name. Pinned here so the two cannot drift.","0","test_the_database_is_staged_under_the_name_the_page_publishes","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_publish_showcase_script","",""
"","0","test_every_source_that_ran_collected_its_whole_catalogue","tests.live","Wed Sep 23 09:46:42 UTC 2026","passed","Wed Sep 23 09:46:42 UTC 2026","","test_full_run_sizes","",""
"","4","test_diagrams_that_exist_are_published_beside_the_page","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"`showcase.build` keeps its own copy of the names, to stay free of the package.

    The lede counts on it: ""all N sources this project scrapes"" is a claim about
    every source there is, and it is drawn from that copy.
    ","0","test_the_page_names_every_source_the_project_scrapes","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_figures","",""
"","4","test_parse_errors_are_stated_rather_than_folded_into_the_totals","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"A dead origin has refused nothing — there is no robots.txt to have been refused by.","1","test_a_host_that_never_answered_says_so_instead_of_blaming_robots_txt","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_fetch_refusal","",""
"The page tells a reader how much history the published database holds. The
    number that actually holds it is the CLI's `--keep-snapshots` default, and the
    page's copy is a constant in the builder — pinned here, because a page that
    promises thirty nights of a file that keeps seven is a lie nothing else
    catches.","0","test_the_page_states_the_retention_the_cli_applies","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_build","",""
"A number nobody can look up is a number this module cannot check.","0","test_a_cover_count_with_no_label_is_a_failure_rather_than_a_silent_skip","tests.unit","Wed Sep 23 09:44:20 UTC 2026","passed","Wed Sep 23 09:44:20 UTC 2026","","test_showcase_figures","",""
"`showcase/merge.py` is what `tests/unit/test_showcase_merge.py` exercises; the
    script has to be the one calling it, or that coverage says nothing about what
    ships.","0","test_the_script_merges_every_jobs_results_through_the_tested_module","tests.unit","Wed Sep 23 09:44:12 UTC 2026","passed","Wed Sep 23 09:44:12 UTC 2026","","test_publish_showcase_script","",""
